"price","retail","ad_boost","rate","badge_ct","bg_local","bg_quality","bg_fastship","color","size","inventory","ship_price","able_country","total_invent","has_bg_urgency","origin","seller_rate_ct","seller_rate","has_seller_propic","sold_ct_3","rate5_pct","rate4_pct","rate3_pct","rate2_pct","rate1_pct"
2,56,1,3.07,0,0,0,0,"blue","s",2,1,26,50,0,"CN",4435,3.69605411499436,0,"below 100",0.392857142857143,0.107142857142857,0.0357142857142857,0.107142857142857,0.357142857142857
6,16,1,3.11,0,0,0,0,"white","s",25,2,18,50,1,"CN",9177,3.87403290835785,0,"below 100",0.222222222222222,0.222222222222222,0.185185185185185,0.185185185185185,0.185185185185185
8,7,1,4.07,0,0,0,0,"green","s",50,3,38,50,1,"CN",2745,4.12568306010929,0,"between 100 and 10k",0.554307116104869,0.164794007490637,0.149812734082397,0.0561797752808989,0.0749063670411985
8,84,0,3.96,0,0,0,0,"others","s",50,3,125,50,1,"CN",48654,4.2049163480906,0,"above 10K",0.498660714285714,0.206473214285714,0.142522321428571,0.0650669642857143,0.0872767857142857
8,25,0,4,0,0,0,0,"blue","xs",50,3,43,50,1,"CN",13127,4.12394301820675,0,"between 100 and 10k",0.59375,0.15625,0.03125,0.09375,0.125
11,22,1,3.97,0,0,0,0,"black","xs",50,2,30,50,1,"CN",4508,4.33074534161491,0,"between 100 and 10k",0.501392757660167,0.206128133704735,0.136490250696379,0.0779944289693593,0.0779944289693593
3.66,4,0,3.19,0,0,0,0,"green","s",2,1,45,50,0,"CN",10600,3.86754716981132,0,"between 100 and 10k",0.302777777777778,0.157407407407407,0.19537037037037,0.118518518518519,0.225925925925926
1.68,2,1,3.67,0,0,0,0,"white","xs",1,1,40,50,0,"CN",1047,3.95606494746896,0,"below 100",0.5,0.166666666666667,0.0833333333333333,0,0.25
13,11,0,2.5,0,0,0,0,"white","s",36,3,29,50,1,"CN",31,3.7741935483871,0,"below 100",0,0.5,0,0,0.5
13,11,1,3.82,0,0,0,0,"yellow","s",30,3,43,50,0,"CN",80093,4.00669222029391,0,"between 100 and 10k",0.454545454545455,0.272727272727273,0.0909090909090909,0,0.181818181818182
11,16,1,2.92,0,0,0,0,"red","s",50,2,16,50,1,"others",18,3.66666666666667,0,"below 100",0.166666666666667,0.0833333333333333,0.5,0,0.25
7,9,0,3.75,0,0,0,0,"black","s",2,2,44,50,1,"CN",30643,4.15272656071533,1,"between 100 and 10k",0.461187214611872,0.164383561643836,0.17351598173516,0.0684931506849315,0.132420091324201
4.81,76,0,4.16,0,0,0,0,"others","s",45,1,39,50,0,"CN",24564,3.92887966129295,0,"above 10K",0.54066985645933,0.229984051036683,0.132695374800638,0.0446570972886762,0.051993620414673
9,8,0,4.29,0,0,0,0,"red","m",50,3,55,50,0,"others",5819,4.15191613679326,0,"between 100 and 10k",0.625492772667543,0.168199737187911,0.11826544021025,0.0446780551905388,0.0433639947437582
18,115,0,3.68,0,0,0,0,"red","m",34,5,51,50,1,"CN",300,4.15666666666667,0,"below 100",0.412429378531073,0.203389830508475,0.175141242937853,0.0677966101694915,0.141242937853107
7,6,1,3.63,0,0,0,0,"others","s",50,2,41,50,0,"CN",12033,4.02476522895371,0,"between 100 and 10k",0.40765391014975,0.169717138103161,0.201331114808652,0.0915141430948419,0.129783693843594
16,14,0,3,0,0,0,0,"green","s",2,4,34,50,1,"CN",31,3.54838709677419,0,"below 100",0,0.666666666666667,0,0,0.333333333333333
5,8,1,3.06,0,0,0,0,"green","xs",1,1,40,50,1,"CN",8484,3.99516737388025,0,"between 100 and 10k",0.290322580645161,0.161290322580645,0.161290322580645,0.0967741935483871,0.290322580645161
1.68,2,1,3.76,0,0,0,0,"black","xs",1,1,30,50,1,"CN",365,3.94246575342466,0,"between 100 and 10k",0.392156862745098,0.254901960784314,0.196078431372549,0.0392156862745098,0.117647058823529
7,6,1,3.81,0,0,0,0,"blue","One-sized",3,2,49,50,0,"CN",44,3.77272727272727,0,"below 100",0.380952380952381,0.19047619047619,0.285714285714286,0.142857142857143,0
6,7,0,2.67,0,0,0,0,"pink","s",46,2,8,50,1,"CN",1374,4.0589519650655,0,"below 100",0.333333333333333,0,0,0.333333333333333,0.333333333333333
13,19,1,3.76,0,0,0,0,"black","s",50,3,12,50,1,"CN",171,3.94152046783626,0,"between 100 and 10k",0.463576158940397,0.205298013245033,0.105960264900662,0.0794701986754967,0.145695364238411
11,89,0,3.46,0,0,0,0,"black","s",50,2,52,50,1,"CN",73595,4.38569196276921,1,"below 100",0.333333333333333,0.208333333333333,0.25,0,0.208333333333333
7,6,0,3.29,0,0,0,0,"others","s",4,2,46,50,0,"CN",3460,3.87080924855491,0,"between 100 and 10k",0.36852207293666,0.140115163147793,0.151631477927063,0.0940499040307102,0.245681381957774
12,11,0,2,0,0,0,0,"pink","xs",50,3,38,50,0,"CN",5301,4.00113186191285,0,"below 100",0,0.333333333333333,0,0,0.666666666666667
6,17,0,4.14,0,0,0,0,"black","m",37,2,74,50,1,"others",629,4.16693163751987,0,"below 100",0.537634408602151,0.193548387096774,0.161290322580645,0.0860215053763441,0.021505376344086
6,17,0,3.28,0,0,0,0,"white","xl",50,2,49,50,0,"CN",7851,4.21627818112342,0,"between 100 and 10k",0.367483296213808,0.111358574610245,0.184855233853007,0.10913140311804,0.2271714922049
8,7,1,3.89,0,0,0,0,"green","s",25,3,28,50,0,"CN",88193,4.08089077364417,1,"below 100",0.555555555555556,0.222222222222222,0,0,0.222222222222222
8,7,0,3.14,0,0,0,0,"yellow","xs",5,2,32,50,0,"CN",89,4.06741573033708,0,"below 100",0.310344827586207,0.137931034482759,0.206896551724138,0.0689655172413793,0.275862068965517
11,84,0,3.98,0,0,0,0,"pink","xl",50,2,137,50,0,"CN",6460,4.14102167182663,0,"between 100 and 10k",0.502525252525252,0.205808080808081,0.141414141414141,0.0681818181818182,0.0820707070707071
6,22,0,4.04,0,0,0,0,"pink","s",21,2,55,50,1,"CN",7076,3.96806105144149,0,"between 100 and 10k",0.556569343065693,0.158759124087591,0.142335766423358,0.0529197080291971,0.0894160583941606
11,10,1,3.76,0,0,0,0,"black","m",50,3,42,50,0,"CN",1452,3.73553719008264,0,"between 100 and 10k",0.458333333333333,0.19047619047619,0.154761904761905,0.0416666666666667,0.154761904761905
9,8,1,4.16,0,0,0,0,"others","s",20,3,35,50,0,"CN",2869,3.97455559428372,0,"below 100",0.548387096774194,0.225806451612903,0.129032258064516,0.032258064516129,0.0645161290322581
8,26,0,3.07,0,0,0,0,"black","xl",50,2,40,50,1,"CN",43,3.18604651162791,0,"below 100",0.214285714285714,0.142857142857143,0.357142857142857,0.0714285714285714,0.214285714285714
3.78,4,1,3.35,0,0,0,0,"red","xs",1,1,38,50,0,"others",105015,3.78960148550207,0,"between 100 and 10k",0.379746835443038,0.164556962025316,0.139240506329114,0.0632911392405063,0.253164556962025
8,7,0,3.89,0,0,0,0,"white","s",50,2,124,50,0,"CN",32724,4.10111844517785,0,"below 100",0.555555555555556,0.222222222222222,0,0,0.222222222222222
6,145,1,3.83,0,0,0,0,"green","xs",49,2,49,50,0,"CN",2602,4.15949269792467,0,"below 100",0.442307692307692,0.25,0.0961538461538462,0.115384615384615,0.0961538461538462
8,17,0,3.96,0,0,0,0,"white","m",50,3,32,50,0,"CN",892,3.90134529147982,0,"between 100 and 10k",0.461805555555556,0.260416666666667,0.135416666666667,0.0625,0.0798611111111111
9,36,0,4.09,0,0,0,0,"black","s",50,3,42,50,0,"CN",49327,4.16834593630263,0,"above 10K",0.538780207134637,0.202071346375144,0.13970080552359,0.0529344073647871,0.0665132336018412
5.65,5,1,4.06,0,0,0,0,"black","s",50,1,65,50,0,"CN",92654,4.25172145832884,1,"between 100 and 10k",0.527054108216433,0.202404809619238,0.147294589178357,0.0460921843687375,0.0771543086172345
3,3,0,3.4,0,0,0,0,"others","xs",3,1,36,50,0,"CN",268,3.89179104477612,0,"below 100",0.333333333333333,0.2,0.133333333333333,0.2,0.133333333333333
8,10,0,3.8,0,0,0,0,"blue","xs",5,2,23,50,0,"CN",129,3.7906976744186,0,"below 100",0.6,0,0.2,0,0.2
5.74,59,0,3.99,0,0,0,0,"red","xs",3,1,43,50,0,"CN",3161,4.18158810503005,0,"between 100 and 10k",0.577464788732394,0.0985915492957746,0.140845070422535,0.0985915492957746,0.0845070422535211
5,5,0,0,0,0,0,0,"white","s",50,2,8,50,1,"CN",129,3.83720930232558,0,"below 100",NA,NA,NA,NA,NA
8,7,1,3.61,0,0,0,0,"others","xs",50,2,38,50,0,"CN",70773,4.03831969818999,0,"above 10K",0.397979081723099,0.187732671512143,0.177096259528452,0.0996277255805708,0.137564261655735
3.67,4,1,4.31,0,0,0,0,"black","One-sized",50,1,138,50,0,"CN",11333,4.39574693373334,1,"above 10K",0.634169884169884,0.180501930501931,0.1003861003861,0.0352316602316602,0.0497104247104247
7,50,0,3.49,0,0,0,0,"green","s",50,2,132,50,1,"CN",1290,4.01162790697674,0,"between 100 and 10k",0.326530612244898,0.224489795918367,0.204081632653061,0.102040816326531,0.142857142857143
8,7,1,3.69,0,0,0,0,"yellow","s",17,3,33,50,0,"CN",3209,4.27859146151449,0,"between 100 and 10k",0.442953020134228,0.180089485458613,0.143176733780761,0.087248322147651,0.146532438478747
11,10,0,3.64,0,0,0,0,"blue","s",50,2,41,50,0,"CN",39381,4.06632640105635,0,"between 100 and 10k",0.434173669467787,0.182072829131653,0.142857142857143,0.0700280112044818,0.170868347338936
8,7,0,4,0,0,0,0,"blue","xs",4,3,42,50,1,"CN",19281,4.1598983455215,0,"below 100",0.333333333333333,0.333333333333333,0.333333333333333,0,0
22,169,1,3.38,0,0,0,0,"white","m",50,5,35,50,1,"CN",9341,4.14741462370196,0,"between 100 and 10k",0.359778597785978,0.171586715867159,0.169741697416974,0.0904059040590406,0.208487084870849
8,7,1,3.7,0,0,0,0,"white","s",50,3,41,50,0,"CN",39381,4.06632640105635,0,"above 10K",0.438344940598116,0.188447357640311,0.152806226956165,0.0741499385497747,0.146251536255633
19,26,1,3.01,2,1,0,1,"others","l",10,6,47,40,0,"CN",5048,4.15966719492868,0,"between 100 and 10k",0.278048780487805,0.121951219512195,0.209756097560976,0.11219512195122,0.278048780487805
11,10,0,3.67,0,0,0,0,"pink","s",50,2,39,50,0,"CN",2377,4.06352545225074,0,"between 100 and 10k",0.437209302325581,0.148837209302326,0.186046511627907,0.106976744186047,0.12093023255814
6,6,0,4.17,0,0,0,0,"pink","xs",9,2,37,50,0,"CN",2996,4.34879839786382,0,"between 100 and 10k",0.584158415841584,0.213861386138614,0.0712871287128713,0.0455445544554455,0.0851485148514852
7,56,1,4.16,0,0,0,0,"pink","s",15,2,41,50,0,"CN",25222,4.00154626913012,0,"between 100 and 10k",0.542089985486212,0.230043541364296,0.124818577648766,0.0478955007256894,0.0551523947750363
7,6,1,3.84,0,0,0,0,"white","xs",10,2,20,50,0,"CN",7069,4.05502899985854,0,"above 10K",0.480788675429727,0.186046511627907,0.144084934277048,0.0728008088978766,0.116279069767442
8,11,0,2.81,0,0,0,0,"red","s",50,2,17,50,1,"CN",31,3.58064516129032,0,"below 100",0.238095238095238,0.0952380952380952,0.19047619047619,0.19047619047619,0.285714285714286
14,26,0,3.61,0,0,0,0,"others","xs",2,3,39,50,0,"CN",7385,4.08733920108328,0,"below 100",0.430555555555556,0.194444444444444,0.111111111111111,0.0833333333333333,0.180555555555556
6,6,1,3.67,0,0,0,0,"others","xs",5,2,38,50,1,"CN",4705,4.04059511158342,0,"below 100",0.333333333333333,0.296296296296296,0.185185185185185,0.0740740740740741,0.111111111111111
11,12,0,3.45,0,0,0,0,"black","s",50,2,79,50,0,"CN",1490,3.94630872483221,0,"between 100 and 10k",0.366507177033493,0.173205741626794,0.179904306220096,0.104306220095694,0.176076555023923
6,21,0,3.18,0,0,0,0,"pink","s",13,2,34,50,0,"CN",9827,4.11386995013738,1,"between 100 and 10k",0.303664921465969,0.167539267015707,0.169284467713787,0.120418848167539,0.239092495636998
7,47,0,4.02,0,0,0,0,"others","m",50,2,42,50,0,"CN",35262,3.93948159491804,0,"between 100 and 10k",0.553956834532374,0.161870503597122,0.12410071942446,0.0701438848920863,0.0899280575539568
6,76,1,4.29,1,0,1,0,"black","s",50,2,32,50,0,"CN",28159,4.18338719414752,0,"above 10K",0.616886846639862,0.186099942561746,0.109707064905227,0.04192992533027,0.0453762205628949
7,16,0,3.71,0,0,0,0,"red","s",50,2,45,50,0,"CN",1702,3.90716803760282,0,"above 10K",0.447544642857143,0.184709821428571,0.142299107142857,0.0814732142857143,0.143973214285714
9,65,1,3.7,0,0,0,0,"red","m",50,3,36,50,0,"CN",3373,3.96471983397569,0,"between 100 and 10k",0.432098765432099,0.197530864197531,0.160493827160494,0.0617283950617284,0.148148148148148
8,10,0,5,0,0,0,0,"yellow","xs",5,2,23,50,0,"CN",127,3.8740157480315,0,"below 100",1,0,0,0,0
11,84,1,3.61,0,0,0,0,"others","xs",5,2,27,50,0,"CN",435,3.8551724137931,0,"below 100",0.333333333333333,0.277777777777778,0.222222222222222,0,0.166666666666667
8,7,1,3.76,0,0,0,0,"green","m",10,2,38,50,0,"CN",108048,4.05250444247001,1,"above 10K",0.421533176640752,0.218586150786476,0.168866389441331,0.0761164346411137,0.114897848490327
18,17,0,4.17,0,0,0,0,"yellow","One-sized",18,5,39,50,0,"CN",3309,4.25052886068299,0,"above 10K",0.567977702074946,0.213998141839579,0.105295757200372,0.0433570764942707,0.0693713223908331
11,30,0,0,0,0,0,0,"others","s",50,3,78,50,1,"CN",22621,4.29512399982317,0,"below 100",NA,NA,NA,NA,NA
4.83,51,1,2,0,0,0,0,"white","xs",3,1,39,50,1,"others",57,3.82456140350877,0,"below 100",0,0,0,1,0
8,7,1,4.57,0,0,0,0,"white","xs",2,3,37,50,0,"CN",610,3.81475409836066,0,"below 100",0.714285714285714,0.142857142857143,0.142857142857143,0,0
5.85,13,1,3.16,0,0,0,0,"blue","xs",9,2,38,50,1,"CN",25631,3.89473684210526,0,"between 100 and 10k",0.308970099667774,0.172757475083056,0.161129568106312,0.0863787375415282,0.270764119601329
11,10,1,3.96,2,1,1,0,"red","xs",50,2,27,50,1,"CN",794,4.27707808564232,0,"below 100",0.68,0,0.08,0.08,0.16
9,34,1,4.44,0,0,0,0,"black","m",50,3,39,50,0,"CN",1385,4.12490974729242,0,"below 100",0.722222222222222,0.166666666666667,0,0.0555555555555556,0.0555555555555556
15,101,0,3.91,1,1,0,0,"yellow","l",22,4,40,50,0,"CN",29044,4.16027406693293,1,"between 100 and 10k",0.51702786377709,0.164086687306502,0.145510835913313,0.0634674922600619,0.109907120743034
5,5,0,4.06,0,0,0,0,"white","m",50,2,39,50,0,"CN",2610,4.15823754789272,0,"between 100 and 10k",0.553299492385787,0.187817258883249,0.126903553299492,0.0304568527918782,0.101522842639594
8,7,1,3.52,0,0,0,0,"pink","s",17,3,41,50,1,"CN",139223,3.93358137664035,0,"below 100",0.391304347826087,0.130434782608696,0.173913043478261,0.217391304347826,0.0869565217391304
5.69,5,0,4.26,1,0,1,0,"black","m",50,1,51,50,1,"others",2199,4.23647112323784,0,"between 100 and 10k",0.587719298245614,0.218045112781955,0.110275689223058,0.037593984962406,0.0463659147869674
6,6,0,4,0,0,0,0,"white","xs",5,2,23,50,1,"CN",127,3.8740157480315,0,"below 100",0.625,0,0.125,0.25,0
8,8,1,4.03,0,0,0,0,"black","m",50,2,41,50,1,"CN",23832,4.02043470963411,0,"between 100 and 10k",0.509499136442142,0.20552677029361,0.150259067357513,0.0725388601036269,0.0621761658031088
6,41,1,4.1,0,0,0,0,"white","s",47,2,41,50,0,"CN",9926,3.94922425952045,0,"between 100 and 10k",0.528221512247071,0.222577209797657,0.132055378061768,0.0521831735889244,0.0649627263045793
11,89,0,3.77,0,0,0,0,"red","s",4,2,37,50,0,"CN",104269,4.25328717068352,0,"below 100",0.458333333333333,0.166666666666667,0.1875,0.0625,0.125
1.72,56,1,4,0,0,0,0,"red","xs",5,1,27,36,0,"CN",1338,4.09715994020927,0,"below 100",0.5,0.166666666666667,0.166666666666667,0.166666666666667,0
5.78,26,0,3.84,0,0,0,0,"white","s",50,2,37,50,0,"CN",3549,3.98224852071006,0,"above 10K",0.462131837307153,0.201262272089762,0.153576437587658,0.0785413744740533,0.104488078541374
11,10,0,4.23,0,0,0,0,"black","m",50,2,48,50,1,"CN",5781,4.27486594014876,0,"between 100 and 10k",0.593327321911632,0.195671776375113,0.118124436429216,0.0297565374211001,0.0631199278629396
12,11,0,3.67,0,0,0,0,"white","s",50,3,24,50,0,"CN",870,3.89195402298851,0,"between 100 and 10k",0.404024767801858,0.21671826625387,0.168730650154799,0.0665634674922601,0.143962848297214
8,42,0,3.5,0,0,0,0,"others","s",50,3,41,50,0,"CN",8433,3.87596347681727,0,"between 100 and 10k",0.386308068459658,0.163814180929095,0.180929095354523,0.100244498777506,0.168704156479218
1.89,2,0,3.46,0,0,0,0,"black","xs",1,1,33,50,0,"CN",540,4.10555555555556,0,"below 100",0.41025641025641,0.205128205128205,0.0512820512820513,0.102564102564103,0.230769230769231
12,17,0,4.21,0,0,0,0,"white","m",50,3,43,50,0,"CN",20478,3.91034280691474,1,"between 100 and 10k",0.58252427184466,0.194174757281553,0.12621359223301,0.0485436893203883,0.0485436893203883
6,6,1,3.6,0,0,0,0,"pink","xs",2,2,20,50,1,"CN",7314,3.93820071096527,0,"above 10K",0.427065026362039,0.15817223198594,0.154657293497364,0.103690685413005,0.156414762741652
4,4,1,4.28,1,0,1,0,"blue","xs",4,1,18,50,0,"CN",15538,4.15619770884284,0,"between 100 and 10k",0.606613454960091,0.201254275940707,0.104903078677309,0.0370581527936146,0.0501710376282782
7,33,0,2.75,0,0,0,0,"blue","s",29,2,43,50,0,"CN",41623,3.91744948706244,1,"below 100",0.375,0,0.125,0,0.5
8,7,0,3.9,0,0,0,0,"others","xs",50,3,21,50,0,"CN",6126,4.31831537708129,1,"below 100",0.428571428571429,0.333333333333333,0.0952380952380952,0,0.142857142857143
5,5,0,4.5,0,0,0,0,"pink","s",50,2,45,50,0,"CN",10600,3.86754716981132,0,"below 100",0.666666666666667,0.166666666666667,0.166666666666667,0,0
5.84,5,0,3.45,0,0,0,0,"others","s",43,1,48,50,0,"CN",32168,3.88454364585924,0,"above 10K",0.374237804878049,0.165396341463415,0.173780487804878,0.110518292682927,0.176067073170732
8,13,0,3.99,0,0,0,0,"others","s",50,3,44,50,0,"CN",33148,3.97562447206468,0,"above 10K",0.518706865237922,0.189611333091173,0.139847439157283,0.0621140573919361,0.0897203051216854
19,21,0,4.09,0,0,0,0,"blue","One-sized",1,6,40,50,1,"CN",9116,4.09291355857832,1,"between 100 and 10k",0.574631646380525,0.185137732222934,0.0954516335682255,0.0474055092889174,0.0973734785393978
11,10,1,3.54,0,0,0,0,"black","xl",50,2,42,50,0,"CN",885,4.15593220338983,1,"below 100",0.384615384615385,0.230769230769231,0.0769230769230769,0.153846153846154,0.153846153846154
3.85,10,0,3.33,0,0,0,0,"others","xs",7,1,25,50,0,"CN",7676,4.03947368421053,0,"below 100",0.333333333333333,0.333333333333333,0,0,0.333333333333333
9,48,1,4.01,0,0,0,0,"others","m",50,3,25,50,0,"CN",6632,3.74879372738239,0,"between 100 and 10k",0.511111111111111,0.185185185185185,0.17037037037037,0.0740740740740741,0.0592592592592593
8,9,0,0,0,0,0,0,"others","xs",5,3,38,50,0,"CN",108048,4.05250444247001,1,"below 100",NA,NA,NA,NA,NA
11,10,0,4,0,0,0,0,"white","m",6,3,36,50,1,"CN",73119,4.00426701678086,1,"between 100 and 10k",0.46606334841629,0.266968325791855,0.149321266968326,0.0316742081447964,0.085972850678733
6,13,1,3.85,0,0,0,0,"red","s",50,2,40,50,1,"CN",15076,4.08496948792783,0,"above 10K",0.508896797153025,0.162811387900356,0.136120996441281,0.0551601423487545,0.137010676156584
5,33,0,3.98,0,0,0,0,"others","s",50,1,41,50,0,"CN",366898,4.0360808726131,0,"above 10K",0.49764304880702,0.205671187178185,0.154543476684314,0.06534193922692,0.0768003481035608
16,14,1,4.05,0,0,0,0,"white","s",50,5,36,50,1,"CN",514,4.21789883268483,0,"below 100",0.524390243902439,0.219512195121951,0.134146341463415,0.024390243902439,0.0975609756097561
13,11,0,3.91,0,0,0,0,"yellow","s",50,3,28,50,0,"CN",38,3.47368421052632,0,"below 100",0.636363636363636,0.0909090909090909,0,0.0909090909090909,0.181818181818182
9,34,1,3.14,0,0,0,0,"blue","xs",50,3,40,50,1,"CN",1472,3.53464673913043,0,"below 100",0.285714285714286,0.214285714285714,0.107142857142857,0.142857142857143,0.25
7,6,1,3.64,0,0,0,0,"pink","s",50,2,104,50,0,"CN",855,4.26432748538012,0,"below 100",0.363636363636364,0.363636363636364,0,0.0909090909090909,0.181818181818182
6,6,0,3.96,0,0,0,0,"white","s",50,2,40,50,0,"CN",45964,3.99865111826647,0,"above 10K",0.523762861342479,0.163400293973542,0.156050955414013,0.062469377756002,0.0943165115139637
8,7,1,3.71,0,0,0,0,"pink","s",50,2,35,50,0,"CN",12974,3.9657006320333,0,"above 10K",0.418604651162791,0.210409745293466,0.158361018826135,0.08859357696567,0.124031007751938
4.7,17,1,4,0,0,0,0,"blue","xs",3,1,43,50,0,"CN",80093,4.00669222029391,0,"below 100",0.4,0.3,0.2,0.1,0
4,4,1,3.45,0,0,0,0,"white","xs",46,1,45,50,1,"CN",21412,4.14926209602092,0,"above 10K",0.356940509915014,0.211756373937677,0.14943342776204,0.0913597733711048,0.190509915014164
8,7,1,3.57,0,0,0,0,"white","s",50,2,41,50,1,"CN",5365,3.94594594594595,0,"between 100 and 10k",0.359223300970874,0.207119741100324,0.203883495145631,0.106796116504854,0.122977346278317
16,59,1,3.5,0,0,0,0,"black","One-sized",50,4,43,50,0,"CN",3743,3.89714133048357,0,"between 100 and 10k",0.364864864864865,0.198198198198198,0.189189189189189,0.0630630630630631,0.184684684684685
11,10,0,3.29,0,0,0,0,"blue","m",50,3,80,50,1,"CN",168,3.73214285714286,0,"below 100",0.342105263157895,0.131578947368421,0.210526315789474,0.105263157894737,0.210526315789474
5.77,5,0,3.85,0,0,0,0,"black","s",50,2,43,50,0,"CN",19735,3.9750696731695,0,"above 10K",0.467496542185339,0.198478561549101,0.153181189488243,0.0784923928077455,0.102351313969571
8,84,0,4.19,1,0,1,0,"black","m",50,3,37,50,1,"CN",80713,4.18781361119027,0,"above 10K",0.564555585756999,0.212829573253602,0.121228594726828,0.0521880945909214,0.0491981516716499
14,13,0,4.5,1,0,1,0,"others","s",50,3,40,50,1,"CN",7627,4.04772518683624,0,"below 100",0.725663716814159,0.150442477876106,0.0619469026548673,0.0265486725663717,0.0353982300884956
6,26,0,3.25,0,0,0,0,"black","xs",50,2,40,50,1,"CN",99,3.64646464646465,0,"below 100",0.166666666666667,0.166666666666667,0.5,0.0833333333333333,0.0833333333333333
13,11,1,4,0,0,0,0,"yellow","s",29,3,42,50,0,"CN",45151,4.03295608070696,0,"below 100",0.75,0,0,0,0.25
11,50,0,4.22,1,0,1,0,"white","m",50,3,43,50,0,"CN",36361,3.96752014521053,0,"above 10K",0.571924947880473,0.219596942321056,0.112578179291174,0.0437804030576789,0.0521195274496178
4,4,0,3.39,0,0,0,0,"pink","s",7,1,48,50,0,"CN",32168,3.88454364585924,0,"between 100 and 10k",0.342273307790549,0.164750957854406,0.197956577266922,0.130268199233716,0.164750957854406
